"题目","朝代","作者","内容","来源","词牌"
"连续剧","","容祖儿","开首的一篇是某某出生⏎妈妈给宝宝奉上这一生 头一吻⏎开端之后或晴或暗⏎怎么走就像连续剧 也欠缺安稳⏎或者 于某集我可抬头欣赏到你⏎或者 一转念便要失去你⏎或者 转折渐太多 遗忘怎拥抱你⏎或者 拥紧偏已断气⏎情人们一呼一吸相爱到底⏎结局或同样⏎仍想将你我这幕 演得更理想⏎能修补即管修补 不要再想⏎再一刻人便缺氧⏎熟悉的歌曲 等与你合唱⏎新一章怎可是你我分开⏎可否改写得像你我当初 还相爱⏎只可惜上集难逆转⏎伤感的下集仍然未播 我会修改⏎如果 当晚没有分神来紧张布置⏎如果 不必误会再猜疑⏎如果 将对白说得平和 不加讽刺⏎如果 真的可有下次⏎情人们一呼一吸相爱到底⏎结局或同样⏎仍然能拖紧彼此 走绝地雪霜⏎如能重修好一双 不要再想⏎再一刻人便缺氧⏎明知可一起 不要再独唱⏎情人们一呼一吸相爱到底⏎结局或同样⏎仍想将你我这幕 演得更理想⏎如能重修好一双 不要再想⏎再一刻谁亦要退下场⏎多得你在场 多得我在场⏎天空也在场⏎演好这一章⏎呼吸 太无常","语料库",""
"下一转再见(《爆旋陀螺2》主题曲)","","方力申","旋转的新花式 转过几个 要决胜负便切磋⏎游戏结果包尾 我也玩过 何妨与你再拔河⏎动用我风火轮 与你探戈 如同电光火石⏎用木斗火 是独创的招数⏎绝技最多 霹雳火也冲破⏎转 胜利转一圈 挫败转一圈⏎胜负每天扭转 似爆裂陀螺⏎气也半点不喘 那会手软 连场战斗未完⏎螺旋转 这是个终端 也是个开端⏎似木马如常自转 不会中断⏎新招今天玩完 听朝继续转⏎谁人战胜怎可以预算⏎旋转拚出花火 痛快烧过⏎有上有落右转左⏎游戏要分高低 跌过升过⏎盘旋快到上银河⏎动用我风火轮 与你探戈 如同电光火石⏎用木斗火 是独创的招数⏎绝技最多 霹雳火也冲破⏎转 胜利转一圈 挫败转一圈⏎胜负每天扭转 似爆裂陀螺⏎气也半点不喘 那会手软 连场战斗未完⏎螺旋转 这是个终端 也是个开端⏎似木马如常自转 不会中断⏎新招今天玩完 听朝继续转⏎谁人战胜怎可以预算","语料库",""
"幸福家庭(《甜酸爷爷》主题曲)","","方力申","我要问到底剌激了谁⏎总会给你反对⏎在这家居这张咀⏎我得罪了谁⏎口快说错⏎搞到面左左⏎还未算憎我⏎情形就有如红炉火⏎结果你炮轰我⏎我骂你行得嚤⏎谁又落力挖苦我⏎团团和气讲得多⏎而事实未试过随和⏎你也许一眼看破⏎这里人多多⏎从未怨边个⏎人还是有浓情如火⏎爱上惜你⏎也知你爱惜我⏎每日有场风波⏎甜蜜热辣都经过⏎我嬲所以你错⏎我好所以你错⏎我敢所以你错⏎根本太傻⏎你知所以我错⏎你识所以我错⏎你想所以我错⏎闯出大祸⏎我要问到底剌激了谁⏎总会给你反对⏎在这家居这张咀⏎我得罪了谁⏎人容易⏎口快说错⏎搞到面左左⏎还未算憎我⏎情形就有如红炉火⏎我炮轰你⏎结果你炮轰我⏎我骂你行得嚤⏎谁又落力挖苦我⏎团团和气讲得多⏎而事实未试过随和⏎你也许一眼看破⏎这里人多多⏎从未怨边个⏎人还是有浓情如火⏎爱上惜你⏎也知你爱惜我⏎每日有场风波⏎甜蜜热辣都经过⏎我嬲⏎所以你错⏎我好⏎所以你错⏎我敢⏎所以你错⏎根本太傻⏎你知⏎所以我错⏎你识⏎所以我错⏎你想⏎所以我错⏎闯出大祸⏎到最后也许拗不过谁⏎激气⏎都会⏎消退⏎才明了我的家居⏎存在着幸福的证据","语料库",""
"爱情游戏","","毛阿敏","一个人跳舞⏎跳出你不再留恋的天地⏎一个人恋爱⏎想你的心情⏎继续等待你⏎我怕会让你看不起⏎继续的爱你⏎我会不懂呼吸⏎男人和女人⏎好不容易在一起⏎好不可惜就忘记⏎还有勇气不断说我爱你⏎爱情是两个人追逐的游戏⏎如果你选择逃避⏎我也无能为力⏎爱情不该是孤独的游戏⏎那一点点回忆⏎我已快要忘记⏎别以为我不会对你放弃⏎一个人跳舞⏎跳出你不再留恋的天地⏎一个人恋爱⏎想你的心情⏎继续等待你⏎我怕会让你看不起⏎继续的爱你⏎我会不懂呼吸⏎男人和女人⏎不外如此⏎好不容易在一起⏎好不可惜就忘记⏎还有勇气不断说我爱你⏎爱情是两个人追逐的游戏⏎如果你选择逃避⏎我也无能为力⏎爱情不该是孤独的游戏⏎那一点点回忆⏎我已快要忘记⏎别以为我不会对你放弃⏎继续等待你⏎我怕会让你看不起⏎继续的爱你⏎我会不懂呼吸⏎男人和女人⏎不外如此⏎好不容易在一起⏎好不可惜就忘记⏎还有勇气不断说我爱你⏎爱情是两个人追逐的游戏⏎如果你选择逃避⏎我也无能为力⏎爱情不该是孤独的游戏⏎那一点点回忆⏎我已快要忘记⏎别以为我不会对你放弃","语料库",""
"落叶时(创神篇下阕第一片尾曲)","","霹雳英雄","落叶时 泛涟漪⏎那夜愁暮中分离 分离⏎月如诗 影无语⏎倾吐女人的虚微 虚微⏎轻轻捧着你的名字⏎遥遥寄放在天边⏎日思夜梦 泣花泪⏎冷冷楼窗 犹原暇熟悉⏎一句 相逢无期啊⏎我为谁 无限相思⏎落叶时 小雨滴⏎晚风吹不散回忆 回忆⏎落叶时 泛涟漪⏎那夜愁暮中分离 分离⏎月如诗 影无语⏎倾吐女人的虚微 虚微⏎轻轻捧着你的名字⏎遥遥寄放在天边⏎日思夜梦 泣花泪⏎冷冷楼窗 犹原暇熟悉⏎一句 相逢无期啊⏎我为谁 无限相思⏎轻轻捧着你的名字⏎遥遥寄放在天边⏎日思夜梦 泣花泪⏎冷冷楼窗 犹原暇熟悉⏎一句 相逢无期啊⏎我为谁 无限相思⏎落叶时 小雨滴⏎晚风吹不散回忆 回忆","语料库",""
"英雄(刀龙传说online主题曲)","","霹雳英雄","风 吹不散 千古英雄梦⏎雨 洗不尽 万世白骨葬无常⏎万里江山多变 战火杀戮 浩荡苍穹⏎龙啸舞八荒 刀光剑影争锋⏎壮志染红云霞 掌干坤 论英雄⏎一步江湖路 遥遥无尽踪⏎一掌天下 龙图霸业 胜者为王⏎掌干坤 江湖鼎峰 论英雄 豪气震寰宇骨⏎隙眼烽烟过 谁是真英雄⏎风 吹不散 亘古的苍茫⏎剑 挥不去 双眼的腥红⏎万里征途战浪 慓悍谁人 一竞高峰⏎豪气贯天穹 绝代英杰惟吾⏎滚滚黄沙飞浪 转眼尽是虚空⏎乱世风雨中 成败造英雄⏎回头望 来时血路 万古的悲怆⏎纵然是一步江湖 孤身漂浪天涯如鸿⏎唯刀剑争锋 潇洒在心中⏎一步江湖路 遥遥无尽踪⏎一掌天下 龙图霸业 胜者为王⏎掌干坤 江湖鼎峰 论英雄 豪气震寰宇骨⏎隙眼烽烟过 谁是真英雄","语料库",""
"情义江湖(刀龙传说online主题曲)","","霹雳英雄","愁乱了千古英雄梦⏎愁乱了千古英雄梦⏎（刀龙传说Online主题曲）⏎红尘浪 翻来复去 何处是归途⏎天边箫声 何人诉悲苦⏎蓦然想起心内彼个人⏎断肠酒 是啥滋味⏎看花开 春来春去 何时是归途⏎繁华落地 转眼成空⏎今夜独饮 寒风入骨⏎漫天风雨 洗不去英雄血泪⏎舞长剑潇洒立高峰⏎问江湖情义⏎一杯酒化作无奈任随风⏎寂寞人的孤影⏎伴着刀剑的寒光⏎为江山万里翻战浪⏎问苍天无语⏎一段情化作轻烟尽虚无⏎岁月太匆匆⏎任凭刀剑暗无光⏎梦醒了⏎只剩下相思伴孤灯⏎看花开 春来春去 何时是归途⏎繁华落地 转眼成空⏎今夜独饮 寒风入骨⏎漫天风雨 洗不去英雄血泪⏎英雄⏎舞长剑潇洒立高峰⏎问江湖情义⏎一杯酒化作无奈任随风⏎风雨中⏎寂寞人的孤影⏎伴着刀剑的寒光⏎为江山万里翻战浪⏎情路⏎问苍天无语⏎一段情化作轻烟尽虚无⏎烽烟过⏎岁月太匆匆⏎任凭刀剑暗无光⏎梦醒了⏎只剩下相思伴孤灯⏎~THE END~","语料库",""
"何日君再来(刀龙传说第二片尾曲)","","霹雳英雄","何日君再来⏎朱唇粉面画目眉⏎忧愁梳妆台⏎昨夜思君君没来⏎小楼空等待⏎珠帘半掩伴花开⏎红颜泪满腮⏎娇滴花朵相思栽⏎何日君再来⏎朱唇粉面画目眉⏎忧愁梳妆台⏎昨夜思君君没来⏎小楼空等待⏎珠帘半掩伴花开⏎红颜泪满腮⏎娇滴花朵相思栽⏎何日君再来⏎任世间冷暖⏎怨无情红尘一场无奈⏎叹世间花蕊⏎缠绵情话化作春泥尘埋⏎朱唇粉面画目眉⏎忧愁梳妆台⏎娇滴花朵相思栽⏎何日君再来⏎朱唇粉面画目眉⏎忧愁梳妆台⏎昨夜思君君没来⏎小楼空等待⏎珠帘半掩伴花开⏎红颜泪满腮⏎娇滴花朵相思栽⏎何日君再来⏎任世间冷暖⏎悲欢岁月⏎怨无情红尘一场无奈⏎叹世间花蕊⏎昙花一现⏎缠绵情话化作春泥尘埋⏎朱唇粉面画目眉⏎忧愁梳妆台⏎娇滴花朵相思栽⏎何日君再来","语料库",""
"轰动武林_轰动武林片头曲","","霹雳英雄","漫漫狼烟   无边无际⏎黑暗中漂浪的代价⏎披星戴月   群魔狂花⏎有正气一念化干戈⏎人不悔   梦不退⏎黄沙   冷冷的吹⏎流光   铺天盖地⏎追风   踏破荆棘⏎威气挽狂势⏎一眼   千里延火⏎一掌   威震天地⏎轰动武林   剑踪侠影⏎无形化万千⏎漫漫狼烟   无边无际⏎黑暗中漂浪的代价⏎披星戴月   群魔狂花⏎有正气一念化干戈⏎人不悔   梦不退⏎黄沙   冷冷的吹⏎流光   铺天盖地⏎追风   踏破荆棘⏎威气挽狂势⏎一眼   千里延火⏎一掌   威震天地⏎轰动武林   剑踪侠影⏎无形化万千⏎黄沙   冷冷的吹⏎流光   铺天盖地⏎追风   踏破荆棘⏎威气挽狂势⏎一眼   千里延火⏎一掌   威震天地⏎轰动武林   剑踪侠影⏎无形化万千","语料库",""
"夜半暝_枭皇论战第二片尾曲","","霹雳英雄","夜半梦醒冻心肝　怎样眼前是孤单⏎是缘分还是拖磨　咱的感情甘会安尼煞⏎想起世事的变化　为何不敢转头看⏎是勉强还是惊惶　宁愿盲目不愿破⏎你甘知影　阮漂流一生是为啥⏎因为只有你是阮的命⏎夜夜相思　啊～今日只剩梦中影⏎你甘知影　阮漂流一生是为啥⏎因为只有你是阮牵挂⏎憨憨等待　啊～声声叫着你的名⏎想起世事的变化　为何不敢转头看⏎是勉强还是惊惶　宁愿盲目不愿破⏎你甘知影　阮漂流一生是为啥⏎因为只有你是阮的命⏎夜夜相思　啊～今日只剩梦中影⏎你甘知影　阮漂流一生是为啥⏎因为只有你是阮牵挂⏎憨憨等待　啊～声声叫着你的名","语料库",""
"风云行_刀剑春秋第二片头曲","","霹雳英雄","漂泊江湖，心似孤鸟⏎纵横山水忘纷扰⏎浪迹天涯，形似云枭⏎只身风雨独飘摇⏎八方箭鸣狼啸⏎唯吾付之一笑⏎天地苍茫，策马高野⏎豪气长歌远尘嚣⏎碧海情涛，恩怨未了⏎但将是非看今朝⏎回首千古风流⏎唯吾不负荣耀⏎夜冷，风刁⏎问天下 岂不识 英雄年少⏎刀抛剑抛，情义难抛⏎步风云，侠道万里⏎任吾 逍遥⏎天地苍茫，策马高野⏎豪气长歌远尘嚣⏎碧海情涛，恩怨未了⏎但将是非看今朝⏎回首千古风流⏎唯吾不负荣耀⏎夜冷，风刁⏎杀眼绝骄⏎问天下 岂不识 英雄年少⏎刀抛剑抛，情义难抛⏎步风云，侠道万里⏎任吾 逍遥⏎夜冷，风刁⏎杀眼绝骄⏎问天下 岂不识 英雄年少⏎刀抛剑抛，情义难抛⏎步风云，侠道万里⏎任吾 逍遥","语料库",""
"江山_(龙战八荒第二片头曲)","","霹雳英雄","人外有人 天外有天⏎英雄出少年⏎踏破风雷扫烽烟⏎一笑可震天⏎人中之龙 刀上之巅⏎传说由百炼⏎不恨前人吾不见⏎风情犹拍古人肩⏎江山代有人才出⏎各领风骚数十年⏎岂畏凶途路八千⏎豪饮霜雪照眼前⏎江山代有人才出⏎各领风骚数十年⏎但看雷霆一夕变⏎仰射曜日落九天⏎人外有人 天外有天⏎英雄出少年⏎踏破风雷扫烽烟⏎一笑可震天⏎人中之龙 刀上之巅⏎传说由百炼⏎不恨前人吾不见⏎风情犹拍古人肩⏎江山代有人才出⏎各领风骚数十年⏎岂畏凶途路八千⏎豪饮霜雪照眼前⏎江山代有人才出⏎各领风骚数十年⏎但看雷霆一夕变⏎仰射曜日⏎落九天","语料库",""
"笑傲万世（cover_小旭游戏音乐）","","伦桑","剑气凝寒霜⏎山河万里多苍茫⏎雪落满弓刀 醉疏狂⏎万丈天涯路⏎半生风雨任飘摇⏎愿今后 红颜伴身旁⏎春华秋碧红袖添香⏎听君歌一曲荡气回肠⏎对镜 为谁梳红妆⏎红罗裳 冷落了月光 空惆怅⏎剑出鞘 仇怨了⏎仰天啸 万世笑傲⏎弱水三千 只为你倾尽一生⏎江湖道 逞英豪 红颜俏⏎共度天荒地老⏎不输江湖 不负卿⏎剑气凝寒霜⏎山河万里多苍茫⏎雪落满弓刀 醉疏狂⏎万丈天涯路⏎半生风雨任飘摇⏎愿今后 红颜伴身旁⏎春华秋碧红袖添香⏎听君歌一曲荡气回肠⏎对镜 为谁梳红妆⏎红罗裳 冷落了月光 空惆怅⏎剑出鞘 仇怨了⏎仰天啸 万世笑傲⏎弱水三千 只为你倾尽一生⏎江湖道 逞英豪 红颜俏⏎共度天荒地老⏎不输江湖 不负卿⏎剑出鞘 仇怨了⏎仰天啸 万世笑傲⏎弱水三千 只为你倾尽一生⏎江湖道 逞英豪 红颜俏⏎共度天荒地老⏎不输江湖 不负卿","语料库",""
"《江山雪》【剑三·纯阳门派主题曲】（cover_小爱的妈）","","伦桑","小爱的妈⏎天海无贝 纱朵⏎纯则粹 阳则刚⏎天行健 两仪遵道恒长⏎故有长久者不自生方长生之讲⏎百丈峰 松如浪⏎地势坤 厚德载物之像⏎故君子不争炎凉⏎纯则粹 阳则刚⏎天行健 两仪遵道恒长⏎故有长久者不自生方长生之讲⏎百丈峰 松如浪⏎地势坤 厚德载物之像⏎故君子不争炎凉⏎混沌开 分阴阳⏎轮转更迭万物始苍苍⏎观其微妙于九天之下六合八荒⏎自春生 入秋藏⏎天之道四时更迭有常⏎若有常为何晨曦比这夜还凉⏎若无常 为何我总会想⏎与你 守月满空山雪照窗⏎大道无形，生育天地⏎大道无情，运行日月⏎大道无名，长养万物⏎一念坐忘 趁月光⏎听 清风追逐流云缠绵飞舞的痴狂⏎交错的刹那 生怕泄露心头沉沦的慌⏎吾不知其名，强名曰道。⏎有清有浊，有动有静；⏎天清地浊，天动地静；⏎降本流末，而生万物。⏎清者，浊之源，动者，静之基；⏎人能常清净，天地悉皆归。⏎未曾忘 蒙昧时授我出世方(君却重人尘浪)⏎如何渡暖意 才能化尽你眼底⏎千山月下霜(将眷恋深藏)⏎挥剑 斩痴念万丈(已决意相忘)⏎却 输给回眸一望⏎曲中全 直藏枉⏎盛世于斯须间兴亡⏎有谁能与天数相抗⏎逆转世态炎凉⏎都说⏎心欲静 更难放⏎何时起光阴 与心意⏎放纵如 白驹⏎不肯收缰⏎情不敢至深 恐大梦一场⏎卦不敢算尽 畏天道无常⏎时有序 世沧桑⏎天地将倾时谁保 谁无恙⏎指上诀 念念入心藏⏎君为刃 吾便以此身 为盾防⏎仗剑镇山河护 你无恙","语料库",""
"谪仙-橙光《沧海仙途》主题曲","","伦桑","橙光正经配乐事业小分队⏎仙途拓开天地浑浊⏎沧海洪波中 执剑与命相搏⏎天命 难违本不由凡者⏎我偏要逆水 行歌⏎为仙者 一心向道不畏鬼魅魍魉客⏎素衣衫但看秋水清波⏎挥袖仗剑踏八荒六合⏎谪仙 渡劫守一寸道心 正义之说⏎待袖起剑落 斩妖惑⏎长风荡 斟一杯烈酒与过往对酌⏎心事讲与谁人说⏎汤汤仙法亦难论是非功过⏎乘风去 谁共我御剑灵云山河⏎终等到涅槃浴火⏎再改写命途纹路 重新抉择⏎为仙者 一心向道不畏鬼魅魍魉客⏎素衣衫但看秋水清波⏎挥袖仗剑踏八荒六合⏎谪仙 渡劫守一寸道心 正义之说⏎待袖起剑落 斩妖惑⏎逃不脱 被恩怨种下的红尘纠葛⏎言不成仙不成活⏎你我本是同行人 仙魔永隔⏎经年过 褪下桀骜换孑然落寞⏎重翻看承君之诺⏎回忆也再无颜色 归于笔墨⏎长风荡 斟一杯烈酒与过往对酌⏎心事讲与谁人说⏎汤汤仙法亦难论是非功过⏎乘风去 谁共我御剑灵云山河⏎终等到涅槃浴火⏎再改写命途纹路 重新抉择","语料库",""
